#FILE  SEQUENCE    START   END STRAND  GENE    COVERAGE    COVERAGE_MAP    GAPS    %COVERAGE   %IDENTITY   DATABASE    ACCESSION   PRODUCT RESISTANCE
nucleotide.fasta	DAAALG010000019.1	2930	3349	minus	merR_Ps	1-420/435	.	0	96.55	93.09	ResDB	D83080.2	MERCURY
nucleotide.fasta	DAAALG010000019.1	6282	6632	plus	merD	1-354/366	.	3	96.72	84.46	ResDB	U80214.1	MERCURY
nucleotide.fasta	DAAALG010000019.1	3785	4060	plus	MerP_Gneg	1-276/276	.	0	100.00	86.59	ResDB	U80214.1	MERCURY
nucleotide.fasta	DAAALG010000019.1	6660	6877	plus	merE	20-237/237	.	2	92.41	82.19	ResDB	M15049.1	MERCURY
nucleotide.fasta	DAAALG010000021.1	3180	4040	plus	blaTEM-1	1-861/861	.	0	100.00	100.00	ResDB	NG_050145.1	BETA-LACTAM
nucleotide.fasta	DAAALG010000021.1	6244	7101	plus	blaLAP-2	1-858/858	.	0	100.00	100.00	ResDB	NG_049264.1	BETA-LACTAM
nucleotide.fasta	DAAALG010000022.1	2385	3584	minus	tet(A)	1-1200/1200	.	0	100.00	100.00	ResDB	NG_048154.1	TETRACYCLINE
nucleotide.fasta	DAAALG010000022.1	4920	5756	minus	aph(6)-Id	1-837/837	.	0	100.00	100.00	ResDB	NG_047464.1	STREPTOMYCIN
nucleotide.fasta	DAAALG010000022.1	5756	6108	minus	aph(3'')-Ib	476-828/828	.	0	42.63	100.00	ResDB	NG_056002.2	STREPTOMYCIN
nucleotide.fasta	DAAALG010000024.1	3599	4255	minus	qnrS13	1-657/657	.	0	100.00	100.00	ResDB	NG_059275.1	QUINOLONE
nucleotide.fasta	DAAALG010000025.1	803	1678	plus	blaCTX-M-55	1-876/876	.	0	100.00	100.00	ResDB	NG_049006.1	CEPHALOSPORIN
nucleotide.fasta	DAAALG010000026.1	264	1124	plus	aac(3)-IId	1-861/861	.	0	100.00	100.00	ResDB	NG_047251.1	GENTAMICIN
nucleotide.fasta	DAAALG010000029.1	875	2089	minus	floR	1-1215/1215	.	0	100.00	99.83	ResDB	NG_047862.1	CHLORAMPHENICOL/FLORFENICOL
nucleotide.fasta	DAAALG010000029.1	1	275	plus	tet(A)	926-1200/1200	.	0	22.92	100.00	ResDB	NG_048153.1	TETRACYCLINE
nucleotide.fasta	DAAALG010000030.1	842	878	plus	tet(A)	1161-1197/1197	.	0	3.09	97.30	ResDB	NG_048150.1	TETRACYCLINE
nucleotide.fasta	DAAALG010000031.1	1618	2439	plus	lnu(F)_1	1-822/822	.	0	100.00	100.00	ResDB	EU118119	LINCOMYCIN
nucleotide.fasta	DAAALG010000031.1	695	1486	plus	aadA22	1-792/792	.	0	100.00	100.00	ResDB	NG_047346.1	STREPTOMYCIN
nucleotide.fasta	DAAALG010000033.1	1175	1648	minus	dfrA14	1-474/474	.	0	100.00	100.00	ResDB	NG_056035.1	TRIMETHOPRIM
nucleotide.fasta	DAAALG010000033.1	612	1064	minus	arr-2	1-453/453	.	0	100.00	100.00	ResDB	NG_048580.1	RIFAMYCIN
nucleotide.fasta	DAAALG010000033.1	1	291	minus	cmlA	1-291/1260	.	0	23.10	100.00	ResDB	NG_052155.1	CHLORAMPHENICOL
nucleotide.fasta	DAAALG010000034.1	239	1054	minus	aph(3')-Ia	1-816/816	.	0	100.00	100.00	ResDB	NG_056047.1	KANAMYCIN
nucleotide.fasta	DAAALG010000040.1	2019	2810	plus	sul3	1-792/792	.	0	100.00	100.00	ResDB	NG_048120.1	SULFONAMIDE
nucleotide.fasta	DAAALG010000040.1	1	258	plus	mef(B)	973-1230/1230	.	0	20.98	100.00	ResDB	NG_047978.1	MACROLIDE
nucleotide.fasta	DAAALG010000041.1	2334	3194	plus	blaTEM-1	1-861/861	.	0	100.00	100.00	ResDB	NG_050145.1	BETA-LACTAM
nucleotide.fasta	DAAALG010000041.1	5398	6255	plus	blaLAP-2	1-858/858	.	0	100.00	100.00	ResDB	NG_049264.1	BETA-LACTAM
nucleotide.fasta	DAAALG010000042.1	469	1125	plus	qnrS13	1-657/657	.	0	100.00	100.00	ResDB	NG_059275.1	QUINOLONE
nucleotide.fasta	DAAALG010000043.1	265	1125	plus	aac(3)-IId	1-861/861	.	0	100.00	100.00	ResDB	NG_047251.1	GENTAMICIN
nucleotide.fasta	DAAALG010000044.1	636	1835	plus	tet(A)	1-1200/1200	.	0	100.00	100.00	ResDB	NG_048154.1	TETRACYCLINE
nucleotide.fasta	DAAALG010000045.1	897	2111	plus	floR	1-1215/1215	.	0	100.00	99.83	ResDB	NG_047862.1	CHLORAMPHENICOL/FLORFENICOL
nucleotide.fasta	DAAALG010000046.1	353	1189	plus	aph(6)-Id	1-837/837	.	0	100.00	100.00	ResDB	NG_047464.1	STREPTOMYCIN
nucleotide.fasta	DAAALG010000046.1	1	353	plus	aph(3'')-Ib	476-828/828	.	0	42.63	100.00	ResDB	NG_056002.2	STREPTOMYCIN
nucleotide.fasta	DAAALG010000047.1	930	1751	plus	lnu(F)_1	1-822/822	.	0	100.00	100.00	ResDB	EU118119	LINCOMYCIN
nucleotide.fasta	DAAALG010000047.1	7	798	plus	aadA22	1-792/792	.	0	100.00	100.00	ResDB	NG_047346.1	STREPTOMYCIN
nucleotide.fasta	DAAALG010000048.1	636	1835	plus	tet(A)	1-1200/1200	.	0	100.00	100.00	ResDB	NG_048153.1	TETRACYCLINE
nucleotide.fasta	DAAALG010000049.1	17	490	plus	dfrA14	1-474/474	.	0	100.00	100.00	ResDB	NG_056035.1	TRIMETHOPRIM
nucleotide.fasta	DAAALG010000049.1	601	1053	plus	arr-2	1-453/453	.	0	100.00	100.00	ResDB	NG_048580.1	RIFAMYCIN
nucleotide.fasta	DAAALG010000049.1	1374	1665	plus	cmlA	1-292/1260	.	0	23.17	100.00	ResDB	NG_052155.1	CHLORAMPHENICOL
nucleotide.fasta	DAAALG010000050.1	485	1300	plus	sul2	1-816/816	.	0	100.00	100.00	ResDB	NG_051852.1	SULFONAMIDE
nucleotide.fasta	DAAALG010000051.1	123	938	plus	aph(3')-Ia	1-816/816	.	0	100.00	100.00	ResDB	NG_056047.1	KANAMYCIN
nucleotide.fasta	DAAALG010000052.1	47	922	plus	blaCTX-M-55	1-876/876	.	0	100.00	100.00	ResDB	NG_049006.1	CEPHALOSPORIN
